"","DATESTAMP","COLOR","HHID","UNIQUE_HHID","HAVEPHONE","SPOUSEMOBILE","NUMOTHERPHONES","PRIMARYCOOK","AGE","FUEL","KNOWLUNCH","LUNCHYESTERDAY","WOODLASTWEEK","WOODLASTMONTH","GATHERWOODWEEK","GATHERLASTMONTH","VEHICLE","STOVES","DECISIONS","NOTES","DATESURVEY","PARISH","DATE","GROUP","MAXBID","MAXBIDNOVEL","SALE_DATE","SERIALNUMBER","PAID_PRICE","GENDER","STATUS","INCOME","HOWPAID","MAINEMPLOYER","TIMEEMPLOYED","HAVEPHONE1","SPOUSEMOBILE1","COWS","HOWMANYCOWS","VEHICLE1","TV","RADIO","FUEL1","WOODLASTWEEK1","WOODLASTMONTH1","GATHERWOODWEEK1","GATHERLASTMONTH1","STOVES1","PRIMARYCOOK1","PRIMARYCOOK2","DECISIONS1","DECISIONS2","TYPICALNUMEATING","WINNING_AMOUNT","WIN_TRADITIONAL_OFFER","WIN_NOVEL_OFFER","DEPOSIT_ON_SALES_DAY","PAID_IN_FULL","BALANCE_DUE_AFTER_SALES_MEETING","TOTAL_COLLECTED","RETURNED","DEFAULT","PAYMENT_COMPLETE","AMOUNT_REFUNDED","NOTES_WINNERS","DATE_SALE","FORECASTED_COLLECTION","ACTUAL_COLLECTION","FEMALE","HAVEPHONE2","VEHICLE_DISCRETE","BICYCLE_DUMMY","CAR_DUMMY","MOTORCYCLE_DUMMY","RADIO_DUMMY","BUYWOOD_DUMMY","GATHERWOOD_DUMMY","RESPONDENT_PRIMARY_COOK","HH_PHONES","WOOD","MARRIED1","MARRIED","TIME_EMPLOYED","WIFECOOK","JOINTDECISION","TSF_PRIMARY","SELFEMPLOYED","KNOWLUNCH_Dummy","TYPICALNUMEATING_Dummy","CASHPAID_Dummy","INCOME_Dummy","COWS_Dummy","TV_Dummy","ASSET_TOTAL","No_message","Improves_Health","Time_Money_Health","Time_Money","Female_AGE","Female_MARRIED","Female_WIFECOOK","Female_JOINTDECISION","Female_KNOWLUNCH_Dummy","Female_LUNCHYESTERDAY","Female_HH_PHONES","Female_INCOME_Dummy","Female_MOTORCYCLE_DUMMY","Female_CAR_DUMMY","Female_RADIO_DUMMY","Female_COWS_Dummy","Female_TV_Dummy","Female_WOOD","Female_TSF_PRIMARY","Female_BUYWOOD_DUMMY","Female_GATHERWOOD_DUMMY","Female_TotalAsset"
"32","2002-08-12 16:33","White","B",6,"Yes","No",NA,"Respondent",23,"Wood","Yes",2,"No","Yes","Yes","Yes","Bicycle","None","Respondent","Good","08-Feb-12","Bujaga","2002-08-12","No Message",1.98807157057654,2.78330019880716,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash and in-kind","Non-family member","All year","Participant owns phone","Spouse does not own phone","No",NA,"Bicycle","No","Yes","Wood","No","Yes","Yes","Yes","None","Respondent","Husband","Respondent","Husband","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle",1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,"1",1,1,0,0,117.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"33","2002-08-12 16:28","Pink","O",34,"No","No","1","Spouse",26,"Wood","Yes",3,"No","No","Yes","Yes","Bicycle","Charcoal Stove","Respondent","no","08-Feb-12","Bujaga","2002-08-12","Time, Money and Health",11.9284294234592,19.8807157057654,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash only","Non-family member","All year","Participant does not own phone","Spouse does not own phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","Charcoal Stove","Spouse","Wife","Respondent","Husband","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Bicycle",1,0,0,1,0,1,0,2,1,1,1,1,1,0,0,0,1,"0",1,1,0,0,83.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34","2002-08-12 16:46","Pink","P",38,"Yes","Yes I can enter the phone number",NA,"Spouse",39,"Wood","Yes",4,"No","No","Yes","Yes","Bicycle|Car|Motorcycle","Charcoal Stove","Respondent & Spouse Jointly","no","08-Feb-12","Bujaga","2002-08-12","Time, Money and Health",11.9284294234592,11.9284294234592,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash only","Non-family member","All year","Participant owns phone","Spouse owns phone","No",NA,"Car","Yes","Yes","Wood","No","No","Yes","Yes","Charcoal Stove","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle|Car|Motorcycle",1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,"0",1,1,0,1,5545.37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"35","2002-08-12 16:36","Orange","Q",41,"Yes","Yes I can enter the phone number",NA,"Spouse",40,"Wood","No",NA,"No","No","Yes","Yes","Bicycle","None","Respondent & Spouse Jointly","none","08-Feb-12","Bujaga","2002-08-12","Saves Time and Money",9.9403578528827,15.9045725646123,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash only","Self-employed","Seasonal","Participant owns phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle",1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,0,NA,1,1,0,0,117.79,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
"36","2002-08-12 16:30","Orange","Z",63,"Yes","Yes I can enter the phone number",NA,"Spouse",23,"Wood","No",NA,"No","No","Yes","Yes","Bicycle","None","Respondent & Spouse Jointly","none","08-Feb-12","Bujaga","2002-08-12","Saves Time and Money",3.97614314115308,15.9045725646123,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash only","Self-employed","All year","Participant owns phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle",1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,0,117.79,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
"37","2002-08-12 16:47","White","V",55,"No","No",NA,"Respondent",30,"Wood","Yes",3,"No","No","Yes","Yes","None","None","Respondent & Spouse Jointly","Ok","08-Feb-12","Bujaga","2002-08-12","No Message",1.98807157057654,3.18091451292247,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Self-employed","All year","Participant does not own phone","Spouse does not own phone","No",NA,"None","No","No","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"None",0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,"0",1,1,0,0,0,1,0,0,0,30,1,1,1,1,3,0,1,0,0,0,0,0,1,1,0,1,0
"38","2002-08-12 16:24","Yellow","M",29,"Yes","No",NA,"Spouse",30,"Wood","Yes",3,"No","No","Yes","Yes","Bicycle","None","Respondent & Spouse Jointly","none","08-Feb-12","Bujaga","2002-08-12","Improves Health",15.9045725646123,15.9045725646123,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash only","Non-family member","All year","Participant owns phone","Spouse does not own phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle",1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,"1",1,1,0,0,117.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39","2002-08-12 15:22","White","H",18,"Yes","Yes but I don`t know the phone number",NA,"Respondent",30,"Wood","Yes",6,"No","No","Yes","Yes","Bicycle","None","Respondent & Spouse Jointly","She was happy","08-Feb-12","Bujaga","2002-08-12","No Message",5.96421471172962,11.9284294234592,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Self-employed","All year","Participant owns phone","Spouse owns phone","Yes","0-5 cows","Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"1",1,1,1,0,874.48,1,0,0,0,30,1,1,1,1,6,1,1,0,0,1,1,0,1,1,0,1,874.48
"40","2002-08-12 16:32","Yellow","O",36,"No","No",NA,"Spouse",64,"Wood","Yes",6,"No","No","Yes","Yes","None","None","Respondent & Spouse Jointly","none","08-Feb-12","Bujaga","2002-08-12","Improves Health",0.397614314115308,0.397614314115308,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash and in-kind","Self-employed","All year","Participant does not own phone","Spouse does not own phone","No",NA,"None","No","Yes","Wood","No","No","Yes","Yes","None","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"None",0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,"1",1,1,0,0,13.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41","2002-08-12 15:26","Pink","J",22,"Yes","Yes I can enter the phone number",NA,"Respondent",25,"Wood","Yes",2,"No","No","Yes","Yes","Bicycle","Charcoal Stove","Spouse","no","08-Feb-12","Bujaga","2002-08-12","Time, Money and Health",3.97614314115308,4.7713717693837,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Self-employed","All year","Participant owns phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","Charcoal Stove","Respondent","Wife","Spouse","Husband","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,"0",1,1,0,0,117.79,0,0,1,0,25,1,1,0,1,2,1,1,0,0,1,0,0,1,0,0,1,117.79
"42","2002-08-12 15:02","Yellow","Q",43,"Yes",NA,NA,"Respondent",42,"Wood","Yes",5,"No","No","Yes","Yes","None","Built-in Mud Stove","Respondent","none","08-Feb-12","Bujaga","2002-08-12","Improves Health",7.95228628230616,7.95228628230616,NA,NA,NA,"Female","Widow or Widower","Yes","Cash and in-kind","Self-employed","All year","Participant owns phone",NA,"Yes","0-5 cows","None","No","Yes","Wood","No","No","Yes","Yes","Built-in Mud Stove","Respondent","Wife","Respondent","Wife","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"None",0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,"1",1,1,1,0,804.78,0,1,0,0,42,0,1,0,1,5,1,1,0,0,1,1,0,1,0,0,1,804.78
"43","2002-08-12 16:41","Yellow","P",40,"Yes","Yes but I don`t know the phone number",NA,"Respondent",45,"Wood","Yes",3,"No","No","Yes","Yes","Bicycle","Built-in Mud Stove","Respondent & Spouse Jointly","none","08-Feb-12","Bujaga","2002-08-12","Improves Health",15.9045725646123,15.9045725646123,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Family member","All year","Participant owns phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","Built-in Mud Stove","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,"0",1,1,0,0,117.79,0,1,0,0,45,1,1,1,1,3,1,1,0,0,1,0,0,1,0,0,1,117.79
"44","2002-08-12 15:21","Pink","Z",64,"No","Yes I can enter the phone number",NA,"Respondent",24,"Wood","Yes",2,"No","No","Yes","Yes","Bicycle","Charcoal Stove","Spouse","no","08-Feb-12","Bujaga","2002-08-12","Time, Money and Health",15.9045725646123,23.8568588469185,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Non-family member","All year","Participant does not own phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","Charcoal Stove","Respondent","Wife","Spouse","Husband","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Bicycle",1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,"0",1,1,0,0,83.53,0,0,1,0,24,1,1,0,1,2,1,1,0,0,1,0,0,1,0,0,1,83.53
"45","2002-08-12 14:41","Orange","L",26,"Yes","Yes I can enter the phone number",NA,"Spouse",52,"Wood","No",NA,"No","No","Yes","Yes","Bicycle","None","Respondent & Spouse Jointly","none","08-Feb-12","Bujaga","2002-08-12","Saves Time and Money",3.97614314115308,7.95228628230616,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash only","Self-employed","All year","Participant owns phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle",1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,NA,1,1,0,0,117.79,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
"46","2002-08-12 15:06","Orange","T",47,"Yes","Yes I can enter the phone number",NA,"Spouse",51,"Wood","Yes",6,"No","Yes","Yes","Yes","Bicycle","Charcoal Stove","Respondent & Spouse Jointly","none","08-Feb-12","Bujaga","2002-08-12","Saves Time and Money",3.97614314115308,7.95228628230616,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Self-employed","Seasonal","Participant owns phone","Spouse owns phone","Yes","0-5 cows","Bicycle","No","Yes","Wood","No","Yes","Yes","Yes","Charcoal Stove","Spouse","Husband","Respondent & Spouse Jointly","Wife & Husband Jointly","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,"1",1,1,1,0,874.48,0,0,0,1,51,1,0,1,1,6,1,1,0,0,1,1,0,1,0,1,1,874.48
"47","2002-08-12 15:31","Pink","V",54,"Yes","Yes I can enter the phone number",NA,"Respondent",42,"Wood","Yes",10,"No","No","Yes","Yes","Bicycle","None","Respondent & Spouse Jointly","no","08-Feb-12","Bujaga","2002-08-12","Time, Money and Health",3.97614314115308,11.9284294234592,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Self-employed","All year","Participant owns phone","Spouse owns phone","Yes","0-5 cows","Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,"1",1,1,1,0,874.48,0,0,1,0,42,1,1,1,1,10,1,1,0,0,1,1,0,1,1,0,1,874.48
"48","2002-08-12 15:42","White","Q",42,"Yes",NA,NA,"Respondent",53,"Wood","Yes",7,"No","No","Yes","Yes","Bicycle","Kerosene Stove","Respondent","Ok","08-Feb-12","Bujaga","2002-08-12","No Message",1.59045725646123,1.59045725646123,NA,NA,NA,"Female","Widow or Widower","Yes","Cash and in-kind","Self-employed","All year","Participant owns phone",NA,"No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","Other","Respondent","Wife","Respondent","Wife","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,"0",1,1,0,0,117.79,1,0,0,0,53,0,1,0,1,7,1,1,0,0,1,0,0,1,0,0,1,117.79
"49","2002-08-12 16:25","Orange","P",37,"Yes","Yes I can enter the phone number",NA,"Respondent",21,"Wood","Yes",2,"No","No","Yes","Yes","Bicycle","None","Respondent & Spouse Jointly","none","08-Feb-12","Bujaga","2002-08-12","Saves Time and Money",1.98807157057654,7.95228628230616,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash and in-kind","Family member","All year","Participant owns phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,"1",1,1,0,0,117.79,0,0,0,1,21,1,1,1,1,2,1,1,0,0,1,0,0,1,1,0,1,117.79
"50","2002-08-12 15:35","White","E",14,"No",NA,NA,"Respondent",65,"Wood","Yes",1,"No","No","Yes","Yes","None","None","Respondent","She was divorced because of barren ness","08-Feb-12","Bujaga","2002-08-12","No Message",5.96421471172962,NA,NA,NA,NA,"Female","Divorced or Separated","Yes","Cash and in-kind","Self-employed","All year","Participant does not own phone",NA,"No",NA,"None","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent","Wife","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"None",0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,"1",1,1,0,0,13.83,1,0,0,0,65,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,13.83
"51","2002-08-12 16:32","Pink","N",30,"Yes","Yes I can enter the phone number","1","Spouse",67,"Wood","Yes",3,"No","No","Yes","Yes","Bicycle","Charcoal Stove","Respondent & Spouse Jointly","no","08-Feb-12","Bujaga","2002-08-12","Time, Money and Health",19.8807157057654,31.8091451292247,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash only","Non-family member","All year","Participant owns phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","Charcoal Stove","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle",1,0,0,1,0,1,0,2,1,1,1,1,1,1,0,0,1,"0",1,1,0,0,117.79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"52","2002-08-12 16:52","Yellow","X",59,"No","No",NA,"Respondent",70,"Wood","Yes",4,"No","No","Yes","Yes","None","None","Respondent & Spouse Jointly","none","08-Feb-12","Bujaga","2002-08-12","Improves Health",7.95228628230616,7.95228628230616,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Non-family member","Seasonal","Participant does not own phone","Spouse does not own phone","No",NA,"None","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"None",0,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,"1",1,1,0,0,13.83,0,1,0,0,70,1,1,1,1,4,0,1,0,0,1,0,0,1,1,0,1,13.83
"53","2002-08-12 17:10","White","S",45,"Yes",NA,"4","Other",31,"Wood","Yes",7,"No","No","Yes","No","Bicycle","None","Respondent",NA,"08-Feb-12","Bujaga","2002-08-12","No Message",7.95228628230616,3.18091451292247,NA,NA,NA,"Male","Single (never married)","Yes","Cash only","Non-family member","All year","Participant owns phone",NA,"Yes","0-5 cows","Bicycle","No","Yes","Wood","No","No","Yes","No","None","Other","Other","Respondent","Husband","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle",1,0,0,1,0,1,0,2,1,0,0,1,0,0,1,0,1,"1",1,1,1,0,874.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54","2002-08-12 15:13","Yellow","E",15,"No","Yes but I don`t know the phone number",NA,"Respondent",47,"Wood","Yes",4,"No","Yes","Yes","No","Bicycle","Built-in Mud Stove","Respondent & Spouse Jointly","none","08-Feb-12","Bujaga","2002-08-12","Improves Health",31.8091451292247,23.8568588469185,"2002-08-12","EG1JO85189",27.8330019880716,"Female","Married (monogamous)","Yes","Cash and in-kind","Family member","All year","Participant does not own phone","Spouse owns phone","Yes","0-5 cows","Bicycle","No","Yes","Wood","No","Yes","Yes","No","Built-in Mud Stove","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had less than usual",27.8330019880716,1,0,3.97614314115308,0,60000,70000,0,0,1,0,NA,"08-Feb-12","15-Feb-12","16-Feb-12",1,0,"Bicycle",1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,"0",1,1,1,0,840.22,0,1,0,0,47,1,1,1,1,4,0,1,0,0,1,1,0,1,0,1,1,840.22
"55","2002-08-12 14:19","Yellow","Z",65,"Yes","No",NA,"Spouse",52,"Wood","Yes",2,"No","No","Yes","Yes","Bicycle","None","Respondent & Spouse Jointly","none","08-Feb-12","Bujaga","2002-08-12","Improves Health",11.9284294234592,13.9165009940358,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash and in-kind","Self-employed","All year","Participant owns phone","Spouse does not own phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle",1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,"0",1,1,0,0,117.79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56","2002-08-12 16:36","Pink","A",1,"No","Yes I can enter the phone number",NA,"Respondent",30,"Wood","Yes",5,"Yes","No","Yes","Yes","Bicycle","None","Spouse","no","08-Feb-12","Bujaga","2002-08-12","Time, Money and Health",3.97614314115308,3.97614314115308,NA,NA,NA,"Female","Married (monogamous)","No",NA,NA,NA,"Participant does not own phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","Yes","No","Yes","Yes","None","Respondent","Wife","Spouse","Husband","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,"Bicycle",1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,"0",NA,0,0,0,83.53,0,0,1,0,30,1,1,0,1,5,1,0,0,0,1,0,0,1,1,1,1,83.53
"57","2002-08-12 15:52","Orange","V",53,"Yes","Yes I can enter the phone number",NA,"Respondent",30,"Wood","Yes",7,"No","No","Yes","Yes","Bicycle","None","Respondent & Spouse Jointly","none","08-Feb-12","Bujaga","2002-08-12","Saves Time and Money",7.95228628230616,11.9284294234592,NA,NA,NA,"Female","Married (monogamous)","Yes","Cash only","Self-employed","Seasonal","Participant owns phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had more than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Bicycle",1,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,"0",1,1,0,0,117.79,0,0,0,1,30,1,1,1,1,7,1,1,0,0,1,0,0,1,1,0,1,117.79
"58","2002-08-12 14:42","Pink","T",48,"Yes","Yes I can enter the phone number",NA,"Spouse",69,"Wood","Yes",3,"No","No","Yes","Yes","Bicycle","None","Respondent & Spouse Jointly","no","08-Feb-12","Bujaga","2002-08-12","Time, Money and Health",3.97614314115308,7.95228628230616,NA,NA,NA,"Male","Married (monogamous)","Yes","Cash only","Self-employed","All year","Participant owns phone","Spouse owns phone","No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Spouse","Wife","Respondent & Spouse Jointly","Wife & Husband Jointly","No we had less than usual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle",1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,"0",1,1,0,0,117.79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59","2002-08-12 14:06","Orange","B",4,"No",NA,NA,"Children",90,"Wood","No",NA,"I don`t know","I don`t know","Yes","Yes","None","None","Other- DO NOT SPECIFY","none","08-Feb-12","Bujaga","2002-08-12","Saves Time and Money",NA,NA,NA,NA,NA,"Male","Widow or Widower","No",NA,NA,NA,"Participant does not own phone",NA,"No",NA,"None","No","Yes","Wood",NA,NA,"Yes","Yes","None","Children","Children","Other","Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"None",0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,NA,NA,0,0,0,13.83,0,0,0,1,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0
"60","2002-08-12 15:07","Yellow","H",19,"Yes",NA,NA,"Respondent",30,"Wood","Yes",1,"No","No","Yes","Yes","None","None","Respondent","none","08-Feb-12","Bujaga","2002-08-12","Improves Health",11.9284294234592,7.95228628230616,NA,NA,NA,"Female","Widow or Widower","Yes","Cash only","Non-family member","All year","Participant owns phone",NA,"No",NA,"None","No","Yes","Wood","No","No","Yes","Yes","None","Respondent","Wife","Respondent","Wife","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"None",0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,"1",1,1,0,0,48.09,0,1,0,0,30,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,48.09
"61","2002-08-12 17:14","White","N",31,"Yes",NA,NA,"Other",27,"Wood","Yes",2,"No","No","Yes","Yes","Bicycle","None","Respondent","Ok","08-Feb-12","Bujaga","2002-08-12","No Message",27.8330019880716,39.7614314115308,NA,NA,NA,"Male","Single (never married)","Yes","Cash only","Non-family member","All year","Participant owns phone",NA,"No",NA,"Bicycle","No","Yes","Wood","No","No","Yes","Yes","None","Other","Other","Respondent","Husband","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"Bicycle",1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,"1",1,1,0,0,117.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
